id_text,text_name,l_no,text
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 003,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 004,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 005,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 006,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 007,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 008,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 009,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 010,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 011,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 012,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 013,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 014,
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 015,Kinaʿanu[Canaan]GN
aemw/amarna/P270980,EA 036. More about copper [royal letter],o 016,
aemw/amarna/P270980,EA 036. More about copper [royal letter],r 018,
aemw/amarna/P270980,EA 036. More about copper [royal letter],r 019,
