id_text,text_name,l_no,text
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],001,Naphuriya[Akhenaten]PN Šamaš[1]DN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],002,Akizzi[1]PN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],003,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],004,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],005,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],006,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],007,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],008,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],009,Qaṭna[1]GN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],010,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],011,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],012,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],013,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],014,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],015,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],016,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],017,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],018,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],019,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],020,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],021,Nuhašše[1]GN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],022,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],023,Amurru[1]GN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],024,Aziru[1]PN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],025,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],026,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],027,Aziru[1]PN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],028,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],029,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],036,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],037,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],038,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],039,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],040,Hatti[1]GN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],041,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],042,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],043,Hatti[1]GN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],044,Qaṭna[1]GN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],045,Aziru[1]PN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],046,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],047,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],048,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],049,Qaṭna[1]GN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],050,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],051,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],052,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],053,Šamaš[1]DN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],054,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],055,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],056,Šamaš[1]DN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],057,Hatti[1]GN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],058,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],059,Šamaš[1]DN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],060,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],061,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],062,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],063,Šamaš[1]DN
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],064,
aemw/amarna/P270921,EA 055. A plea for troops [vassal letter],065,
